"FileName","Precipitant Type","Precipitant","Precipitant Annotator","Precipitant Span Start","Precipitant Span End","Object Type","Object","Object Annotator","Metabolite Active Ingredient","Object Span Start","Object Span End","Modality","Interaction Phrase Type","Interaction Phrase","Interaction Phrase Annotator","Interaction Phrase Span Start","Interaction Phrase Span End"
"package-insert-section-90.txt","Active ingredient","atomoxetine ","consensus set annotator team",2788,2799,"Active ingredient","desipramine ","consensus set annotator team",,2970,2981,"Negative","Qualitative","did not alter the pharmacokinetics ","consensus set annotator team",2932,2966
"package-insert-section-90.txt","Active ingredient","omeprazole ","consensus set annotator team",3823,3833,"Active ingredient","atomoxetine ","consensus set annotator team",,3852,3863,"Negative","Qualitative","no effect on atomoxetine hydrochloride bioavailability ","consensus set annotator team",3839,3893
"package-insert-section-90.txt","Active ingredient","atomoxetine ","consensus set annotator team",2481,2492,"Active ingredient","midazolam ","consensus set annotator team",,2651,2660,"Positive","Quantitative","15% increase in AUC ","consensus set annotator team",2628,2647
"package-insert-section-90.txt","Active ingredient","paroxetine ","consensus set annotator team",925,935,"Active ingredient","atomoxetine ","consensus set annotator team",,962,973,"Positive","Quantitative","the AUC of atomoxetine is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater ","consensus set annotator team",951,1045
"package-insert-section-90.txt","Active ingredient","fluoxetine ","consensus set annotator team",939,949,"Active ingredient","atomoxetine ","consensus set annotator team",,962,973,"Positive","Quantitative","the AUC of atomoxetine is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater ","consensus set annotator team",951,1045
"package-insert-section-90.txt","Active ingredient","paroxetine ","consensus set annotator team",732,742,"Active ingredient","atomoxetine ","consensus set annotator team",,780,791,"Positive","Qualitative","increase atomoxetine steady-state plasma concentrations ","consensus set annotator team",771,826
"package-insert-section-90.txt","Active ingredient","fluoxetine ","consensus set annotator team",744,754,"Active ingredient","atomoxetine ","consensus set annotator team",,780,791,"Positive","Qualitative","increase atomoxetine steady-state plasma concentrations ","consensus set annotator team",771,826
"package-insert-section-90.txt","Active ingredient","quinidine ","consensus set annotator team",760,769,"Active ingredient","atomoxetine ","consensus set annotator team",,780,791,"Positive","Qualitative","increase atomoxetine steady-state plasma concentrations ","consensus set annotator team",771,826
"package-insert-section-91.txt","Active ingredient","quinidine ","consensus set annotator team",3845,3854,"Active ingredient","atomoxetine ","consensus set annotator team",,3750,3761,"Positive","Qualitative","results in a substantial increase in atomoxetine plasma exposure ","consensus set annotator team",3856,3920
"package-insert-section-91.txt","Active ingredient","quinidine ","consensus set annotator team",3845,3854,"Active ingredient","atomoxetine ","consensus set annotator team",,3893,3904,"Positive","Qualitative","increase in atomoxetine plasma exposure ","consensus set annotator team",3881,3920
"package-insert-section-91.txt","Active ingredient","paroxetine ","consensus set annotator team",3830,3840,"Active ingredient","atomoxetine ","consensus set annotator team",,3893,3904,"Positive","Qualitative","increase in atomoxetine plasma exposure ","consensus set annotator team",3881,3920
"package-insert-section-91.txt","Active ingredient","fluoxetine ","consensus set annotator team",3818,3828,"Active ingredient","atomoxetine ","consensus set annotator team",,3893,3904,"Positive","Qualitative","increase in atomoxetine plasma exposure ","consensus set annotator team",3881,3920
"package-insert-section-91.txt","Active ingredient","quinidine ","consensus set annotator team",1682,1691,"Active ingredient","atomoxetine ","consensus set annotator team",,1533,1544,"Positive","Qualitative","cause similar increases in exposure ","consensus set annotator team",1693,1728
"package-insert-section-91.txt","Active ingredient","paroxetine ","consensus set annotator team",1666,1676,"Active ingredient","atomoxetine ","consensus set annotator team",,1533,1544,"Positive","Qualitative","cause similar increases in exposure ","consensus set annotator team",1693,1728
"package-insert-section-91.txt","Active ingredient","fluoxetine ","consensus set annotator team",1654,1664,"Active ingredient","atomoxetine ","consensus set annotator team",,1533,1544,"Positive","Qualitative","cause similar increases in exposure ","consensus set annotator team",1693,1728
"package-insert-section-92.txt","Active ingredient","voriconazole ","consensus set annotator team",65,77,"Active ingredient","sirolimus ","consensus set annotator team",,161,170,"Positive","Quantitative","increased the Cmax and AUC of sirolimus (2 mg single dose) an average of 7-fold (90% CI: 5.7, 7.5) and 11-fold ","consensus set annotator team",131,241
"package-insert-section-94.txt","Active ingredient","erythromycin ","consensus set annotator team",327,339,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","increasing alprazolam AUC, are as follows: ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",183,350
"package-insert-section-94.txt","Active ingredient","itraconazole ","consensus set annotator team",251,263,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","increasing alprazolam AUC, are as follows: ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",183,350
"package-insert-section-94.txt","Active ingredient","ketoconazole ","consensus set annotator team",226,238,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","increasing alprazolam AUC, are as follows: ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",183,350
"package-insert-section-94.txt","Active ingredient","fluvoxamine ","consensus set annotator team",299,310,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","increasing alprazolam AUC, are as follows: ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",183,350
"package-insert-section-94.txt","Active ingredient","nefazodone ","consensus set annotator team",276,286,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","increasing alprazolam AUC, are as follows: ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",183,350
"package-insert-section-94.txt","Active ingredient","erythromycin ","consensus set annotator team",327,339,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",226,350
"package-insert-section-94.txt","Active ingredient","ketoconazole ","consensus set annotator team",226,238,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",226,350
"package-insert-section-94.txt","Active ingredient","fluvoxamine ","consensus set annotator team",299,310,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",226,350
"package-insert-section-94.txt","Active ingredient","nefazodone ","consensus set annotator team",276,286,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",226,350
"package-insert-section-94.txt","Active ingredient","itraconazole ","consensus set annotator team",251,263,"Active ingredient","alprazolam ","consensus set annotator team",,194,204,"Positive","Quantitative","ketoconazole, 3.98 fold; itraconazole, 2.70 fold; nefazodone, 1.98 fold; fluvoxamine, 1.96 fold; and erythromycin, 1.61 fold ","consensus set annotator team",226,350
"package-insert-section-95.txt","Active ingredient","nefazodone ","consensus set annotator team",20,30,"Active ingredient","alprazolam ","consensus set annotator team",,41,51,"Positive","Quantitative","increased alprazolam concentration two-fold ","consensus set annotator team",31,74
"package-insert-section-96.txt","Active ingredient","fluvoxamine ","consensus set annotator team",20,31,"Active ingredient","alprazolam ","consensus set annotator team",,90,100,"Positive","Quantitative","doubled the maximum plasma concentration of alprazolam, decreased clearance by 49%, increased half-life by 71 ","consensus set annotator team",46,155
"package-insert-section-97.txt","Active ingredient","cimetidine ","consensus set annotator team",20,30,"Active ingredient","alprazolam ","consensus set annotator team",,77,87,"Positive","Quantitative","increased the maximum plasma concentration of alprazolam by 86%, decreased clearance by 42%, and increased half-life by 16% ","consensus set annotator team",31,154
