DrugDDI.d0.s0.e0	DrugDDI.d0.s0.e1	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e3	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e4	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e5	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e6	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e0	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e2	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e3	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e4	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e5	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e6	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e1	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e3	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e4	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e5	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e6	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e2	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e4	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e5	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e6	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e3	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e5	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e6	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e4	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e6	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e5	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e7	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e6	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e7	DrugDDI.d466.s19.e8	0
DrugDDI.d466.s19.e7	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e7	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e7	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e7	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e7	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e8	DrugDDI.d466.s19.e9	0
DrugDDI.d466.s19.e8	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e8	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e8	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e8	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e9	DrugDDI.d466.s19.e10	0
DrugDDI.d466.s19.e9	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e9	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e9	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e10	DrugDDI.d466.s19.e11	0
DrugDDI.d466.s19.e10	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e10	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e11	DrugDDI.d466.s19.e12	0
DrugDDI.d466.s19.e11	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s19.e12	DrugDDI.d466.s19.e13	0
DrugDDI.d466.s21.e0	DrugDDI.d466.s21.e1	0
DrugDDI.d466.s23.e0	DrugDDI.d466.s23.e1	1
DrugDDI.d466.s23.e0	DrugDDI.d466.s23.e2	0
DrugDDI.d466.s23.e0	DrugDDI.d466.s23.e3	0
DrugDDI.d466.s23.e1	DrugDDI.d466.s23.e2	0
DrugDDI.d466.s23.e1	DrugDDI.d466.s23.e3	0
DrugDDI.d466.s23.e2	DrugDDI.d466.s23.e3	0
DrugDDI.d466.s24.e0	DrugDDI.d466.s24.e1	0
DrugDDI.d467.s0.e0	DrugDDI.d467.s0.e1	1
DrugDDI.d467.s0.e0	DrugDDI.d467.s0.e2	0
DrugDDI.d467.s0.e1	DrugDDI.d467.s0.e2	0
DrugDDI.d467.s1.e0	DrugDDI.d467.s1.e1	1
DrugDDI.d467.s1.e0	DrugDDI.d467.s1.e2	1
DrugDDI.d467.s1.e0	DrugDDI.d467.s1.e3	1
DrugDDI.d467.s1.e1	DrugDDI.d467.s1.e2	0
DrugDDI.d467.s1.e1	DrugDDI.d467.s1.e3	0
DrugDDI.d467.s1.e2	DrugDDI.d467.s1.e3	0
DrugDDI.d467.s2.e0	DrugDDI.d467.s2.e1	1
DrugDDI.d467.s2.e0	DrugDDI.d467.s2.e2	0
DrugDDI.d467.s2.e0	DrugDDI.d467.s2.e3	0
DrugDDI.d467.s2.e0	DrugDDI.d467.s2.e4	0
DrugDDI.d467.s2.e0	DrugDDI.d467.s2.e5	0
DrugDDI.d467.s2.e1	DrugDDI.d467.s2.e2	0
DrugDDI.d467.s2.e1	DrugDDI.d467.s2.e3	0
DrugDDI.d467.s2.e1	DrugDDI.d467.s2.e4	0
DrugDDI.d467.s2.e1	DrugDDI.d467.s2.e5	0
DrugDDI.d467.s2.e2	DrugDDI.d467.s2.e3	1
DrugDDI.d467.s2.e2	DrugDDI.d467.s2.e4	1
DrugDDI.d467.s2.e2	DrugDDI.d467.s2.e5	1
DrugDDI.d467.s2.e3	DrugDDI.d467.s2.e4	0
DrugDDI.d467.s2.e3	DrugDDI.d467.s2.e5	0
DrugDDI.d467.s2.e4	DrugDDI.d467.s2.e5	0
DrugDDI.d467.s3.e0	DrugDDI.d467.s3.e1	1
DrugDDI.d467.s4.e0	DrugDDI.d467.s4.e1	1
DrugDDI.d467.s5.e0	DrugDDI.d467.s5.e1	0
DrugDDI.d467.s5.e0	DrugDDI.d467.s5.e2	0
DrugDDI.d467.s5.e1	DrugDDI.d467.s5.e2	0
DrugDDI.d467.s6.e0	DrugDDI.d467.s6.e1	0
DrugDDI.d467.s7.e0	DrugDDI.d467.s7.e1	1
DrugDDI.d467.s7.e0	DrugDDI.d467.s7.e2	1
DrugDDI.d467.s7.e0	DrugDDI.d467.s7.e3	1
DrugDDI.d467.s7.e1	DrugDDI.d467.s7.e2	0
DrugDDI.d467.s7.e1	DrugDDI.d467.s7.e3	0
DrugDDI.d467.s7.e2	DrugDDI.d467.s7.e3	0
DrugDDI.d467.s8.e0	DrugDDI.d467.s8.e1	1
DrugDDI.d467.s9.e0	DrugDDI.d467.s9.e1	0
DrugDDI.d467.s10.e0	DrugDDI.d467.s10.e1	1
DrugDDI.d470.s0.e0	DrugDDI.d470.s0.e1	0
DrugDDI.d470.s0.e0	DrugDDI.d470.s0.e2	0
DrugDDI.d470.s0.e0	DrugDDI.d470.s0.e3	0
DrugDDI.d470.s0.e1	DrugDDI.d470.s0.e2	0
DrugDDI.d470.s0.e1	DrugDDI.d470.s0.e3	0
DrugDDI.d470.s0.e2	DrugDDI.d470.s0.e3	0
DrugDDI.d474.s0.e0	DrugDDI.d474.s0.e1	1
DrugDDI.d474.s1.e0	DrugDDI.d474.s1.e1	1
DrugDDI.d474.s2.e0	DrugDDI.d474.s2.e1	1
DrugDDI.d474.s3.e0	DrugDDI.d474.s3.e1	1
DrugDDI.d480.s0.e0	DrugDDI.d480.s0.e1	0
DrugDDI.d480.s0.e0	DrugDDI.d480.s0.e2	0
DrugDDI.d480.s0.e0	DrugDDI.d480.s0.e3	0
DrugDDI.d480.s0.e0	DrugDDI.d480.s0.e4	0
DrugDDI.d480.s0.e0	DrugDDI.d480.s0.e5	0
DrugDDI.d480.s0.e1	DrugDDI.d480.s0.e2	0
DrugDDI.d480.s0.e1	DrugDDI.d480.s0.e3	0
DrugDDI.d480.s0.e1	DrugDDI.d480.s0.e4	0
DrugDDI.d480.s0.e1	DrugDDI.d480.s0.e5	0
DrugDDI.d480.s0.e2	DrugDDI.d480.s0.e3	0
DrugDDI.d480.s0.e2	DrugDDI.d480.s0.e4	0
DrugDDI.d480.s0.e2	DrugDDI.d480.s0.e5	0
DrugDDI.d480.s0.e3	DrugDDI.d480.s0.e4	0
DrugDDI.d480.s0.e3	DrugDDI.d480.s0.e5	0
DrugDDI.d480.s0.e4	DrugDDI.d480.s0.e5	0
DrugDDI.d480.s1.e0	DrugDDI.d480.s1.e1	0
DrugDDI.d480.s1.e0	DrugDDI.d480.s1.e2	0
DrugDDI.d480.s1.e1	DrugDDI.d480.s1.e2	1
DrugDDI.d480.s2.e0	DrugDDI.d480.s2.e1	1
DrugDDI.d480.s2.e0	DrugDDI.d480.s2.e2	1
DrugDDI.d480.s2.e1	DrugDDI.d480.s2.e2	0
DrugDDI.d480.s3.e0	DrugDDI.d480.s3.e1	1
DrugDDI.d480.s3.e0	DrugDDI.d480.s3.e2	1
DrugDDI.d480.s3.e1	DrugDDI.d480.s3.e2	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e1	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e2	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e3	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e4	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e5	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e6	0
DrugDDI.d480.s4.e0	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s4.e1	DrugDDI.d480.s4.e2	0
DrugDDI.d480.s4.e1	DrugDDI.d480.s4.e3	0
DrugDDI.d480.s4.e1	DrugDDI.d480.s4.e4	0
DrugDDI.d480.s4.e1	DrugDDI.d480.s4.e5	0
DrugDDI.d480.s4.e1	DrugDDI.d480.s4.e6	0
DrugDDI.d480.s4.e1	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s4.e2	DrugDDI.d480.s4.e3	0
DrugDDI.d480.s4.e2	DrugDDI.d480.s4.e4	0
DrugDDI.d480.s4.e2	DrugDDI.d480.s4.e5	0
DrugDDI.d480.s4.e2	DrugDDI.d480.s4.e6	0
DrugDDI.d480.s4.e2	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s4.e3	DrugDDI.d480.s4.e4	0
DrugDDI.d480.s4.e3	DrugDDI.d480.s4.e5	0
DrugDDI.d480.s4.e3	DrugDDI.d480.s4.e6	0
DrugDDI.d480.s4.e3	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s4.e4	DrugDDI.d480.s4.e5	0
DrugDDI.d480.s4.e4	DrugDDI.d480.s4.e6	0
DrugDDI.d480.s4.e4	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s4.e5	DrugDDI.d480.s4.e6	0
DrugDDI.d480.s4.e5	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s4.e6	DrugDDI.d480.s4.e7	0
DrugDDI.d480.s5.e0	DrugDDI.d480.s5.e1	0
DrugDDI.d480.s5.e0	DrugDDI.d480.s5.e2	0
DrugDDI.d480.s5.e0	DrugDDI.d480.s5.e3	0
DrugDDI.d480.s5.e1	DrugDDI.d480.s5.e2	0
DrugDDI.d480.s5.e1	DrugDDI.d480.s5.e3	0
DrugDDI.d480.s5.e2	DrugDDI.d480.s5.e3	1
DrugDDI.d480.s10.e0	DrugDDI.d480.s10.e1	0
DrugDDI.d480.s11.e0	DrugDDI.d480.s11.e1	0
DrugDDI.d480.s11.e0	DrugDDI.d480.s11.e2	1
DrugDDI.d480.s11.e1	DrugDDI.d480.s11.e2	1
DrugDDI.d480.s12.e0	DrugDDI.d480.s12.e1	0
DrugDDI.d480.s12.e0	DrugDDI.d480.s12.e2	0
DrugDDI.d480.s12.e0	DrugDDI.d480.s12.e3	0
DrugDDI.d480.s12.e0	DrugDDI.d480.s12.e4	0
DrugDDI.d480.s12.e0	DrugDDI.d480.s12.e5	0
DrugDDI.d480.s12.e1	DrugDDI.d480.s12.e2	0
DrugDDI.d480.s12.e1	DrugDDI.d480.s12.e3	0
DrugDDI.d480.s12.e1	DrugDDI.d480.s12.e4	0
DrugDDI.d480.s12.e1	DrugDDI.d480.s12.e5	0
DrugDDI.d480.s12.e2	DrugDDI.d480.s12.e3	0
DrugDDI.d480.s12.e2	DrugDDI.d480.s12.e4	0
DrugDDI.d480.s12.e2	DrugDDI.d480.s12.e5	0
DrugDDI.d480.s12.e3	DrugDDI.d480.s12.e4	0
DrugDDI.d480.s12.e3	DrugDDI.d480.s12.e5	0
DrugDDI.d480.s12.e4	DrugDDI.d480.s12.e5	0
DrugDDI.d480.s14.e0	DrugDDI.d480.s14.e1	0
DrugDDI.d480.s21.e0	DrugDDI.d480.s21.e1	0
DrugDDI.d484.s0.e0	DrugDDI.d484.s0.e1	0
DrugDDI.d484.s0.e0	DrugDDI.d484.s0.e2	0
DrugDDI.d484.s0.e1	DrugDDI.d484.s0.e2	0
DrugDDI.d484.s1.e0	DrugDDI.d484.s1.e1	1
DrugDDI.d484.s1.e0	DrugDDI.d484.s1.e2	0
DrugDDI.d484.s1.e1	DrugDDI.d484.s1.e2	0
DrugDDI.d484.s2.e0	DrugDDI.d484.s2.e1	1
DrugDDI.d484.s4.e0	DrugDDI.d484.s4.e1	1
DrugDDI.d484.s4.e0	DrugDDI.d484.s4.e2	0
DrugDDI.d484.s4.e1	DrugDDI.d484.s4.e2	0
DrugDDI.d484.s5.e0	DrugDDI.d484.s5.e1	1
DrugDDI.d485.s0.e0	DrugDDI.d485.s0.e1	1
DrugDDI.d485.s1.e0	DrugDDI.d485.s1.e1	0
DrugDDI.d485.s1.e0	DrugDDI.d485.s1.e2	0
DrugDDI.d485.s1.e1	DrugDDI.d485.s1.e2	1
DrugDDI.d485.s3.e0	DrugDDI.d485.s3.e1	1
DrugDDI.d485.s5.e0	DrugDDI.d485.s5.e1	0
DrugDDI.d485.s5.e0	DrugDDI.d485.s5.e2	1
DrugDDI.d485.s5.e0	DrugDDI.d485.s5.e3	0
DrugDDI.d485.s5.e1	DrugDDI.d485.s5.e2	0
DrugDDI.d485.s5.e1	DrugDDI.d485.s5.e3	1
DrugDDI.d485.s5.e2	DrugDDI.d485.s5.e3	0
DrugDDI.d485.s7.e0	DrugDDI.d485.s7.e1	1
DrugDDI.d485.s8.e0	DrugDDI.d485.s8.e1	0
DrugDDI.d485.s8.e0	DrugDDI.d485.s8.e2	0
DrugDDI.d485.s8.e1	DrugDDI.d485.s8.e2	0
DrugDDI.d485.s9.e0	DrugDDI.d485.s9.e1	0
DrugDDI.d485.s9.e0	DrugDDI.d485.s9.e2	0
DrugDDI.d485.s9.e1	DrugDDI.d485.s9.e2	0
DrugDDI.d485.s10.e0	DrugDDI.d485.s10.e1	0
DrugDDI.d485.s11.e0	DrugDDI.d485.s11.e1	0
DrugDDI.d485.s11.e0	DrugDDI.d485.s11.e2	0
DrugDDI.d485.s11.e0	DrugDDI.d485.s11.e3	1
DrugDDI.d485.s11.e1	DrugDDI.d485.s11.e2	0
DrugDDI.d485.s11.e1	DrugDDI.d485.s11.e3	1
DrugDDI.d485.s11.e2	DrugDDI.d485.s11.e3	1
DrugDDI.d485.s13.e0	DrugDDI.d485.s13.e1	0
DrugDDI.d485.s13.e0	DrugDDI.d485.s13.e2	0
DrugDDI.d485.s13.e1	DrugDDI.d485.s13.e2	1
DrugDDI.d485.s14.e0	DrugDDI.d485.s14.e1	0
DrugDDI.d485.s14.e0	DrugDDI.d485.s14.e2	0
DrugDDI.d485.s14.e1	DrugDDI.d485.s14.e2	0
DrugDDI.d492.s0.e0	DrugDDI.d492.s0.e1	1
DrugDDI.d492.s1.e0	DrugDDI.d492.s1.e1	0
DrugDDI.d492.s1.e0	DrugDDI.d492.s1.e2	0
DrugDDI.d492.s1.e0	DrugDDI.d492.s1.e3	1
DrugDDI.d492.s1.e0	DrugDDI.d492.s1.e4	0
DrugDDI.d492.s1.e1	DrugDDI.d492.s1.e2	0
DrugDDI.d492.s1.e1	DrugDDI.d492.s1.e3	0
DrugDDI.d492.s1.e1	DrugDDI.d492.s1.e4	0
DrugDDI.d492.s1.e2	DrugDDI.d492.s1.e3	1
DrugDDI.d492.s1.e2	DrugDDI.d492.s1.e4	0
DrugDDI.d492.s1.e3	DrugDDI.d492.s1.e4	0
DrugDDI.d492.s2.e0	DrugDDI.d492.s2.e1	1
DrugDDI.d492.s2.e0	DrugDDI.d492.s2.e2	0
DrugDDI.d492.s2.e1	DrugDDI.d492.s2.e2	0
DrugDDI.d496.s0.e0	DrugDDI.d496.s0.e1	1
DrugDDI.d496.s1.e0	DrugDDI.d496.s1.e1	0
DrugDDI.d496.s1.e0	DrugDDI.d496.s1.e2	0
DrugDDI.d496.s1.e1	DrugDDI.d496.s1.e2	0
DrugDDI.d496.s2.e0	DrugDDI.d496.s2.e1	1
DrugDDI.d496.s2.e0	DrugDDI.d496.s2.e2	0
DrugDDI.d496.s2.e1	DrugDDI.d496.s2.e2	0
DrugDDI.d496.s3.e0	DrugDDI.d496.s3.e1	1
DrugDDI.d496.s3.e0	DrugDDI.d496.s3.e2	0
DrugDDI.d496.s3.e0	DrugDDI.d496.s3.e3	0
DrugDDI.d496.s3.e1	DrugDDI.d496.s3.e2	0
DrugDDI.d496.s3.e1	DrugDDI.d496.s3.e3	0
DrugDDI.d496.s3.e2	DrugDDI.d496.s3.e3	0
DrugDDI.d496.s5.e0	DrugDDI.d496.s5.e1	0
DrugDDI.d496.s5.e0	DrugDDI.d496.s5.e2	0
DrugDDI.d496.s5.e0	DrugDDI.d496.s5.e3	0
DrugDDI.d496.s5.e0	DrugDDI.d496.s5.e4	0
DrugDDI.d496.s5.e0	DrugDDI.d496.s5.e5	1
DrugDDI.d496.s5.e1	DrugDDI.d496.s5.e2	0
DrugDDI.d496.s5.e1	DrugDDI.d496.s5.e3	0
DrugDDI.d496.s5.e1	DrugDDI.d496.s5.e4	0
DrugDDI.d496.s5.e1	DrugDDI.d496.s5.e5	0
DrugDDI.d496.s5.e2	DrugDDI.d496.s5.e3	0
DrugDDI.d496.s5.e2	DrugDDI.d496.s5.e4	0
DrugDDI.d496.s5.e2	DrugDDI.d496.s5.e5	1
DrugDDI.d496.s5.e3	DrugDDI.d496.s5.e4	0
DrugDDI.d496.s5.e3	DrugDDI.d496.s5.e5	1
DrugDDI.d496.s5.e4	DrugDDI.d496.s5.e5	1
DrugDDI.d496.s7.e0	DrugDDI.d496.s7.e1	1
DrugDDI.d496.s9.e0	DrugDDI.d496.s9.e1	0
DrugDDI.d496.s11.e0	DrugDDI.d496.s11.e1	0
DrugDDI.d496.s11.e0	DrugDDI.d496.s11.e2	0
DrugDDI.d496.s11.e1	DrugDDI.d496.s11.e2	0
DrugDDI.d496.s19.e0	DrugDDI.d496.s19.e1	0
DrugDDI.d496.s19.e0	DrugDDI.d496.s19.e2	0
DrugDDI.d496.s19.e0	DrugDDI.d496.s19.e3	0
DrugDDI.d496.s19.e1	DrugDDI.d496.s19.e2	0
DrugDDI.d496.s19.e1	DrugDDI.d496.s19.e3	0
DrugDDI.d496.s19.e2	DrugDDI.d496.s19.e3	0
DrugDDI.d496.s20.e0	DrugDDI.d496.s20.e1	0
DrugDDI.d496.s29.e0	DrugDDI.d496.s29.e1	1
DrugDDI.d496.s30.e0	DrugDDI.d496.s30.e1	0
DrugDDI.d496.s31.e0	DrugDDI.d496.s31.e1	0
DrugDDI.d496.s32.e0	DrugDDI.d496.s32.e1	0
DrugDDI.d496.s32.e0	DrugDDI.d496.s32.e2	0
DrugDDI.d496.s32.e1	DrugDDI.d496.s32.e2	0
DrugDDI.d496.s37.e0	DrugDDI.d496.s37.e1	0
DrugDDI.d496.s38.e0	DrugDDI.d496.s38.e1	0
DrugDDI.d496.s38.e0	DrugDDI.d496.s38.e2	0
DrugDDI.d496.s38.e1	DrugDDI.d496.s38.e2	0
DrugDDI.d496.s39.e0	DrugDDI.d496.s39.e1	1
DrugDDI.d496.s39.e0	DrugDDI.d496.s39.e2	0
DrugDDI.d496.s39.e0	DrugDDI.d496.s39.e3	0
DrugDDI.d496.s39.e1	DrugDDI.d496.s39.e2	0
DrugDDI.d496.s39.e1	DrugDDI.d496.s39.e3	0
DrugDDI.d496.s39.e2	DrugDDI.d496.s39.e3	0
DrugDDI.d496.s40.e0	DrugDDI.d496.s40.e1	0
DrugDDI.d496.s42.e0	DrugDDI.d496.s42.e1	0
DrugDDI.d496.s42.e0	DrugDDI.d496.s42.e2	0
DrugDDI.d496.s42.e1	DrugDDI.d496.s42.e2	0
DrugDDI.d496.s45.e0	DrugDDI.d496.s45.e1	1
DrugDDI.d496.s50.e0	DrugDDI.d496.s50.e1	0
DrugDDI.d496.s52.e0	DrugDDI.d496.s52.e1	0
DrugDDI.d496.s52.e0	DrugDDI.d496.s52.e2	0
DrugDDI.d496.s52.e1	DrugDDI.d496.s52.e2	0
DrugDDI.d496.s56.e0	DrugDDI.d496.s56.e1	0
DrugDDI.d496.s63.e0	DrugDDI.d496.s63.e1	0
DrugDDI.d496.s63.e0	DrugDDI.d496.s63.e2	0
DrugDDI.d496.s63.e1	DrugDDI.d496.s63.e2	1
DrugDDI.d496.s67.e0	DrugDDI.d496.s67.e1	1
DrugDDI.d496.s72.e0	DrugDDI.d496.s72.e1	0
DrugDDI.d496.s74.e0	DrugDDI.d496.s74.e1	0
DrugDDI.d496.s75.e0	DrugDDI.d496.s75.e1	0
DrugDDI.d496.s77.e0	DrugDDI.d496.s77.e1	0
DrugDDI.d496.s78.e0	DrugDDI.d496.s78.e1	0
DrugDDI.d496.s78.e0	DrugDDI.d496.s78.e2	0
DrugDDI.d496.s78.e1	DrugDDI.d496.s78.e2	0
DrugDDI.d496.s79.e0	DrugDDI.d496.s79.e1	1
DrugDDI.d496.s79.e0	DrugDDI.d496.s79.e2	1
DrugDDI.d496.s79.e1	DrugDDI.d496.s79.e2	0
DrugDDI.d496.s80.e0	DrugDDI.d496.s80.e1	0
DrugDDI.d496.s80.e0	DrugDDI.d496.s80.e2	0
DrugDDI.d496.s80.e1	DrugDDI.d496.s80.e2	0
DrugDDI.d496.s87.e0	DrugDDI.d496.s87.e1	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e1	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e2	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e3	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e4	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e5	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e6	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e7	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e8	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e9	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e10	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e11	0
DrugDDI.d496.s90.e0	DrugDDI.d496.s90.e12	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e2	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e3	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e4	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e5	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e6	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e7	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e8	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e9	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e10	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e11	0
DrugDDI.d496.s90.e1	DrugDDI.d496.s90.e12	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e3	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e4	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e5	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e6	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e7	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e8	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e9	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e10	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e11	0
DrugDDI.d496.s90.e2	DrugDDI.d496.s90.e12	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e4	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e5	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e6	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e7	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e8	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e9	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e10	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e11	0
DrugDDI.d496.s90.e3	DrugDDI.d496.s90.e12	0
DrugDDI.d496.s90.e4	DrugDDI.d496.s90.e5	0
DrugDDI.d496.s90.e4	DrugDDI.d496.s90.e6	0
DrugDDI.d496.s90.e4	DrugDDI.d496.s90.e7	0
