annot,exactText,modality,statementType,drug1Lab,drug1Type,drug1Role,drug2Lab,drug2Type,drug2Role
urn:domeoclient:uuid:D6A6B68F-1840-46D2-885C-AF4827C4A8EC,"Rifampin administration (600 mg once a day), an inducer of CYP2C8, for 6 days is reported to decrease rosiglitazone AUC by 66%, compared to the administration of rosiglitazone (8 mg) alone ",ncit:positive,ncit:Qualitative,Rifampin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:C96388C6-5A36-438E-A3AE-9EF4647A40E9,"An inhibitor of CYP2C8 (e.g., gemfibrozil) may increase the AUC of rosiglitazone and an inducer of CYP2C8 (e.g., rifampin) may decrease the AUC of rosiglitazone. ",ncit:positive,ncit:Qualitative,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,rifampin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C995B594-3E29-42FB-AEDD-5CE072820D85,"An inhibitor of CYP2C8 (e.g., gemfibrozil) may increase the AUC of rosiglitazone and an inducer of CYP2C8 (e.g., rifampin) may decrease the AUC of rosiglitazone. ",ncit:positive,ncit:Qualitative,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,gemfibrozil,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:4dddae9d-17e5-4c15-a650-c472c7493d5b,"In a study comparing the disposition of intravenously administered diazepam before and after 21 days of dosing with either sertraline (50 to 200 mg/day escalating dose) or placebo, there was a 32% decrease relative to baseline in diazepam clearance for the sertraline group compared to a 19% decrease relative to baseline for the placebo group (p < 0.03). There was a 23% increase in T max for desmethyldiazepam in the sertraline group compared to a 20% decrease in the placebo group (p < 0.03). ",ncit:positive,ncit:quantitative,desmethyldiazepam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction,sertraline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:3414c9fb-9877-47bf-924b-f552583064d8,"In a study comparing the disposition of intravenously administered diazepam before and after 21 days of dosing with either sertraline (50 to 200 mg/day escalating dose) or placebo, there was a 32% decrease relative to baseline in diazepam clearance for the sertraline group compared to a 19% decrease relative to baseline for the placebo group (p < 0.03). ",ncit:positive,ncit:quantitative,sertraline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,diazepam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:9DD343F7-8674-4195-804A-B0DB1A80DE4B,"Concomitant administration of Synercid and nifedipine (repeated oral doses) and midazolam (intravenous bolus dose) in healthy volunteers led to elevated plasma concentrations of these drugs. The Cmax increased by 18% and 14% (median values) and the AUC increased by 44% and 33% for nifedipine and midazolam, respectively.",ncit:positive,ncit:Qualitative,Synercid,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:98AABBCE-B4BB-4854-A2A9-77BE066BB57D,"Concomitant administration of Synercid and nifedipine (repeated oral doses) and midazolam (intravenous bolus dose) in healthy volunteers led to elevated plasma concentrations of these drugs. The Cmax increased by 18% and 14% (median values) and the AUC increased by 44% and 33% for nifedipine and midazolam, respectively.",ncit:positive,ncit:Qualitative,Synercid,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,midazolam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:363C1550-8AE2-40A4-95F3-7674878B4C35,Coadministration of rosiglitazone (4 mg b.i.d.) was shown to have no clinically relevant effect on the pharmacokinetics of nifedipine,ncit:negative,ncit:quantitative,rosiglitazone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:69AF8CF9-C065-434B-809D-C9428DA32839,"Coadministration of nifedipine 10 mg capsule and 60 mg nifedipine coat-core tablet with phenytoin, an inducer of CYP3A4, lowered the AUC and Cmax of nifedipine by approximately 70%",ncit:positive,ncit:quantitative,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,phenytoin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:46003D55-F5B5-48C8-B425-F01C57250376,"Concomitant administration of quinupristin/dalfopristin and nifedipine (repeated oral dose) in healthy volunteers increased AUC and Cmax for nifedipine by factors of 1.44 and 1.18, respectively, compared to nifedipine monotherapy",ncit:positive,ncit:quantitative,quinupristin/dalfopristin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:F26711E3-0228-42D2-9C66-DCEBEBAEC754,"In normotensive subjects receiving single doses of 10 mg or multiple doses of up to 20 mg nifedipine t.i.d. alone or together with cimetidine up to 1000 mg/day, the AUC values of nifedipine in the presence of cimetidine were between 1.52 and 2.01 times those in the absence of cimetidine",ncit:positive,ncit:quantitative,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,cimetidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:45723BE7-0BAE-4404-83AD-00A4E3232B41,The Cmax values of nifedipine in the presence of cimetidine were increased by factors ranging between 1.60 and 2.02.,ncit:positive,ncit:quantitative,cimetidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:43E03C75-2A99-433D-A52E-4E8BF3375FF6,"In the presence of doxazosin, AUC and Cmax of nifedipine were increased by factors of 1.13 and 1.23, respectively",ncit:positive,ncit:quantitative,doxazosin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:6006B9E0-4FC1-44CD-BD5A-7F801160D7C9,"Coadministration of nifedipine resulted in a decrease in AUC and Cmax of doxazosin to 83% and 86% of the values in the absence of nifedipine, respectively",ncit:positive,ncit:quantitative,doxazosin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:A3872BFD-0F74-4CDC-AAFE-EB8DE673C1BE,"However, in clinical studies, concomitant nifedipine had no effect on irbesartan pharmacokinetics",ncit:negative,ncit:quantitative,irbesartan,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:CC8737AC-EF42-4606-8445-C5157F08E66C,"Pretreatment of healthy volunteers with 30 mg or 90 mg t.i.d. diltiazem p.o. increased the AUC of nifedipine after a single dose of 20 mg nifedipine by factors of 2.2 and 3.1, respectively. The corresponding Cmax values of nifedipine increased by factors of 2.0 and 1.7, respectively",ncit:positive,ncit:quantitative,diltiazem,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:6B4FE8E4-2E4E-41F2-A910-ACDA4E8CD8FA,"Coadministration of multiple doses of quinidine sulfate, 200 mg t.i.d., and nifedipine, 20 mg t.i.d., increased Cmax and AUC of nifedipine in healthy volunteers by factors of 2.30 and 1.37, respectively",ncit:positive,ncit:quantitative,quinidine sulfate,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:A603E215-223A-4449-AA61-F25D03A4E9DB,The exposure to quinidine was not importantly changed in the presence of nifedipine,ncit:negative,ncit:Qualitative,quinidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,nifedipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C9910A9D-E3A2-42BA-9B1D-590FA2D41347,"Drugs that inhibit CYP2D6 such as quinidine, fluoxetine, paroxetine, and propafenone are likely to increase metoprolol concentration",ncit:positive,ncit:Qualitative,paroxetine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,metoprolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:86BF4CFD-4ED2-4DF8-A96E-48C321F4BFB0,"In four patients with cardiovascular disease, coadministration of propafenone 150 mg t.i.d. with immediate-release metoprolol 50 mg t.i.d. resulted in two- to five-fold increases in the steady-state concentration of metoprolol",ncit:positive,ncit:quantitative,metoprolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,propafenone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:C5104C66-1212-4DB3-9A1E-6D5DC91CE415,"In healthy subjects with CYP2D6 extensive metabolizer phenotype, coadministration of quinidine 100 mg and immediate-release metoprolol 200 mg tripled the concentration of S-metoprolol and doubled the metoprolol elimination half-life",ncit:positive,ncit:quantitative,metoprolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,quinidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:47EE4B75-B35F-4BAF-A63C-8BB190D33885,"Drugs that inhibit CYP2D6 such as quinidine, fluoxetine, paroxetine, and propafenone are likely to increase metoprolol concentration",ncit:positive,ncit:Qualitative,metoprolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,propafenone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:5D2C0767-5EAA-46CD-AF0D-2BA6C3781C27,"Drugs that inhibit CYP2D6 such as quinidine, fluoxetine, paroxetine, and propafenone are likely to increase metoprolol concentration",ncit:positive,ncit:Qualitative,quinidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,metoprolol,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:507FB160-18FA-45EA-8D09-6D54413D410F,The pharmacokinetics of oral conivaptan (20 - 40 mg/day) were unchanged with coadministration of either captopril 25 mg or furosemide up to 80 mg/day,ncit:negative,ncit:quantitative,conivaptan,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,captopril,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:1B4542B4-6611-4BAE-A15C-7F0EEAD92D91,"VAPRISOL 40 mg/day increased the mean AUC values by approximately 2- and 3-fold for 1 mg intravenous or 2 mg oral doses of midazolam, respectively",ncit:positive,ncit:quantitative,VAPRISOL,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,midazolam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:E53D7999-38C3-4BF6-9D4E-D2410FE87B42,"Coadministration of a 0.5 mg dose of digoxin, a P-glycoprotein substrate, with oral conivaptan hydrochloride 40 mg twice daily resulted in a 30% reduction in clearance and 79% and 43% increases in digoxin Cmax and AUC values, respectively",ncit:positive,ncit:quantitative,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,conivaptan hydrochloride,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:AA7C38E5-2889-489E-BDEB-199E81FDC705,he pharmacokinetics of oral conivaptan (20 - 40 mg/day) were unchanged with coadministration of either captopril 25 mg or furosemide up to 80 mg/day,ncit:negative,ncit:quantitative,conivaptan,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,furosemide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:1B6E66EA-C64C-407A-9F75-D274E2240DA3,"Coadministration of oral conivaptan hydrochloride 10 mg with ketoconazole 200 mg resulted in 4- and 11-fold increases in Cmax and AUC of conivaptan, respectively",ncit:positive,ncit:quantitative,conivaptan,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:759FDE5C-F679-445B-8093-FC9DE128A5C1,Oral conivaptan hydrochloride 40 mg twice daily resulted in a 2-fold increase in the AUC and half-life of amlodipine,ncit:positive,ncit:quantitative,conivaptan hydrochloride,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,amlodipine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:686AB9C1-7FE2-4BD2-B059-E4E0C0A00AFF,VAPRISOL 30 mg/day resulted in a 3-fold increase in the AUC of simvastatin,ncit:positive,ncit:quantitative,VAPRISOL,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction,simvastatin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:543214C5-0A8A-449D-8B46-823130E062A3,"VAPRISOL (40 mg/day for 4 days) administered with a single 25 mg dose of warfarin, which undergoes major metabolism by CYP2C9 and minor metabolism by CYP3A, increased the mean S-warfarin AUC and S-warfarin Cmax by 14% and 17%, respectively",ncit:positive,ncit:quantitative,warfarin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,VAPRISOL,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:86835822-C5BD-4F47-903F-140D6B8A57CE,"Absorption of drugs from the stomach may be diminished by metoclopramide (e.g., digoxin), whereas the rate and/or extent of absorption of drugs from the small bowel may be increased (e.g., acetaminophen, tetracycline, levodopa, ethanol, cyclosporine)",ncit:positive,ncit:Qualitative,metoclopramide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,acetaminophen,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:0BC57CCC-8FCB-4618-942E-17EBE8C9E7A4,"Absorption of drugs from the stomach may be diminished by metoclopramide (e.g., digoxin), whereas the rate and/or extent of absorption of drugs from the small bowel may be increased (e.g., acetaminophen, tetracycline, levodopa, ethanol, cyclosporine)",ncit:positive,ncit:Qualitative,metoclopramide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,tetracycline,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:865232CE-3FBA-4E2B-B1DE-B2083DCCEAAA,"Absorption of drugs from the stomach may be diminished by metoclopramide (e.g., digoxin),",ncit:positive,ncit:Qualitative,metoclopramide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
