"annot","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","drug2Lab","drug2Type","drug2Role"
"urn:domeoclient:uuid:1B87C9E2-9E71-4543-BA4E-B2A78FEE82C5","Omeprazole has been reported to interact with some antiretroviral drugs. The clinical importance and the mechanisms behind these interactions are not always known. Increased gastric pH during omeprazole treatment may change the absorption of the antiretroviral drug. Other possible interaction mechanisms are via CYP2C19. For some antiretroviral drugs, such as atazanavir and nelfinavir, decreased serum levels have been reported when given together with omeprazole. Following multiple doses of nelfinavir (1250 mg, bid) and omeprazole (40 mg, qd), AUC was decreased by 36% and 92%, Cmax by 37% and 89% and Cmin by 39% and 75% respectively for nelfinavir and M8. Following multiple doses of atazanavir (400 mg, qd) and omeprazole (40 mg, qd, 2 hr before atazanavir), AUC was decreased by 94%, Cmax by 96%, and Cmin by 95%.","ncit:positive","ncit:quantitative","nelfinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","omeprazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1B2EDCBA-D49E-4D92-AD22-AC6C3A6FADDC","The pharmacokinetics of irbesartan were not affected by coadministration of nifedipine or hydrochlorothiazide.","ncit:negative","ncit:quantitative","hydrochlorothiazide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","irbesartan","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:1B21A763-D53B-4881-9A7F-DC1C4B3F8425","Based on known metabolic profiles, clinically significant drug interactions are not expected between REYATAZ (atazanavir sulfate) and fluvastatin, pravastatin, dapsone, trimethoprim/sulfamethoxazole, azithromycin, or erythromycin. REYATAZ does not interact with substrates of CYP2D6 (eg, nortriptyline, desipramine, metoprolol). ","ncit:negative","ncit:quantitative","REYATAZ","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:object-drug-of-interaction","nortriptyline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1B145A34-470A-4CFA-97E7-2D53B9372910","Plasma concentrations of meperidine and its metabolite, normeperidine, may be increased by acyclovir, thus caution should be used with concomitant administration","ncit:positive","ncit:Qualitative","meperidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","acyclovir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1AF99506-1A57-49A5-8989-799DB345F8AE","Pharmacokinetic interactions between nisoldipine and beta-blockers (atenolol, propranolol) were variable and not significant.","ncit:negative","ncit:Qualitative","nisoldipine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","atenolol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1ADD4C68-4EF4-4E45-953D-1EE552C70A7D","Oral conivaptan hydrochloride 40 mg twice daily resulted in a 2-fold increase in the AUC and half-life of amlodipine","ncit:positive","ncit:quantitative","amlodipine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","conivaptan","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1AB37877-FF60-406C-B294-16B8DA972E2F","Concomitant administration of fluvastatin (40 mg) and itraconazole (100 mg daily x 4 days) does not affect plasma itraconazole or fluvastatin levels.","ncit:negative","ncit:quantitative","itraconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","fluvastatin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:19EFE6A5-C977-4046-8526-E3FD7EC60A9E","The absorption of verapamil can be reduced by the cyclophosphamide, oncovin, procarbazine, prednisone (COPP) and the vindesine, adriamycin, cisplatin (VAC) cytotoxic drug regimens.","ncit:positive","ncit:Qualitative","verapamil","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","procarbazine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:19759B42-A673-4877-B3AF-CDBC44302F63","co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone","ncit:positive","ncit:Qualitative","rifampin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","9-hydroxyrisperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:19352391-8DA9-4DF4-98FC-6FFC230BD255","Phenytoin: Phenytoin plasma levels have been reported to be low in some patients receiving zidovudine, while in one case a high level was documented. However, in a pharmacokinetic interaction study in which 12 HIV-1-positive volunteers received a single 300 mg phenytoin dose alone and during steady-state zidovudine conditions (200 mg every 4 hours), no change in phenytoin kinetics was observed. Although not designed to optimally assess the effect of phenytoin on zidovudine kinetics, a 30% decrease in oral zidovudine clearance was observed with phenytoin.","ncit:negative","ncit:Qualitative","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","zidovudine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:18b1b51d-bdcd-4e5c-a65a-f60ea822d315","Coadministration of nefazodone increased alprazolam concentration two-fold.","ncit:positive","ncit:Qualitative","alprazolam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nefazodone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:18BC6B83-DB23-457C-B70A-397945920538","Cimetidine and ranitidine increased the bioavailability of risperidone by 64% and 26%, respectively","ncit:positive","ncit:quantitative","cimetidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","risperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:17F3229F-2BA9-4AE7-B237-9AB727D1BF84","Coadministration of lovastatin, atenolol, warfarin, furosemide, digoxin, celecoxib, hydrochlorothiazide, ramipril, valsartan, metformin and amlodipine did not result in clinically significant increases in aliskiren exposure.","ncit:negative","ncit:quantitative","aliskiren","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:16F384F2-6BA5-4604-ADEC-3707AB4DACDF","Plasma concentrations of meperidine and its metabolite, normeperidine, may be increased by acyclovir, thus caution should be used with concomitant administration","ncit:positive","ncit:Qualitative","normeperidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite","dikbD2R:object-drug-of-interaction","acyclovir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:15A2900B-9AAF-45A2-A032-E281FA828CB4","The AUC and Cmax of glipizide (2.5 mg single dose) were significantly increased following the administration of fluconazole in 13 normal male volunteers. There was a mean ± SD increase in AUC of 49% ± 13% (range: 27 to 73%) and an increase in Cmax of 19% ± 23% (range: -11 to 79%)","ncit:positive","ncit:quantitative","glipizide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","fluconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:158bfff7-49fd-43c1-bc46-561e5f2476bc","These individuals have reduced activity in this pathway resulting in 10-fold higher AUCs, 5-fold higher peak plasma concentrations, and slower elimination (plasma half-life of about 24 hours) of atomoxetine compared with people with normal activity [extensive metabolizers (EMs)]. Drugs that inhibit CYP2D6, such as fluoxetine, paroxetine, and quinidine, cause similar increases in exposure.  ","ncit:positive","ncit:Qualitative","atomoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:13AAE387-F0FD-453B-9D2B-F637D8300274","This occurs with quinidine, giving essentially all recipients a risperidone pharmacokinetic profile typical of poor metabolizers.","ncit:positive","ncit:Qualitative","risperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:137ED6B6-D58E-4B3D-919B-4BF77268CD53","co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone","ncit:positive","ncit:Qualitative","rifampin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","risperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:1333B105-7860-4A00-A52D-8FC3D4F835B0","Under steady-state conditions for venlafaxine administered at 150 mg/day, a single 10 mg dose of diazepam did not appear to affect the pharmacokinetics of either venlafaxine or ODV in 18 healthy male subjects. Venlafaxine also did not have any effect on the pharmacokinetics of diazepam or its active metabolite, desmethyldiazepam, or affect the psychomotor and psychometric effects induced by diazepam.","ncit:negative","ncit:quantitative","diazepam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","venlafaxine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:12FB1942-6F56-4B0D-9EBA-8077462F8846","Additionally, no clinically significant drug interactions were observed when REYATAZ was coadministered with methadone, fluconazole, acetaminophen, or atenolol. [See Clinical Pharmacology, Tables 16 and 17 (12.3).]","ncit:negative","ncit:quantitative","REYATAZ","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","fluconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:12B9814C-16A8-457C-BBCA-B47E3F236F82","The absorption of verapamil can be reduced by the cyclophosphamide, oncovin, procarbazine, prednisone (COPP) and the vindesine, adriamycin, cisplatin (VAC) cytotoxic drug regimens.","ncit:positive","ncit:Qualitative","adriamycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","verapamil","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:12534F44-8FD4-4F21-9E61-2A4EA1AF6718","Propranolol can inhibit the metabolism of diazepam, resulting in increased concentrations of diazepam and its metabolites.","ncit:positive","ncit:Qualitative","diazepam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","propranolol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1209694E-3FDB-4A08-A579-76605D36B1D7","Co-administration of cholestyramine or colestipol with propranolol resulted in up to 50% decrease in propranolol concentrations","ncit:positive","ncit:quantitative","colestipol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","propranolol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:11d98eae-2004-4abf-9820-461e87cf28fa","Effect Of Clonazepam On The Pharmacokinetics Of Other Drugs: Clonazepam does not appear to alter the pharmacokinetics of phenytoin, carbamazepine or phenobarbital. ","ncit:negative","ncit:quantitative","phenobarbital","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Clonazepam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:1124F601-1EE9-4CB1-90E5-4F3DE8208B47","In a controlled study, a single dose of pimozide 2 mg coadministered with citalopram 40 mg given once daily for 11 days was associated with a mean increase in QTc values of approximately 10 msec compared to pimozide given alone. Citalopram did not alter the mean AUC or Cmax of pimozide. ","ncit:negative","ncit:quantitative","pimozide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","citalopram","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:10FC2AE6-3D78-49F7-A50F-BE9A59A3CDC0","Co-administration of propranolol with lovastatin or pravastatin, decreased 18% to 23% the AUC of both, but did not alter their pharmacodynamics.","ncit:positive","ncit:quantitative","propranolol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","pravastatin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:0bd8b78c-9b5a-4ede-98b4-eb2e0335e9c7","Based on known metabolic profiles, clinically significant drug interactions are not expected between REYATAZ (atazanavir sulfate) and fluvastatin, pravastatin, dapsone, trimethoprim/sulfamethoxazole, azithromycin, or erythromycin. REYATAZ does not interact with substrates of CYP2D6 (eg, nortriptyline, desipramine, metoprolol). ","ncit:negative","ncit:quantitative","REYATAZ","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:object-drug-of-interaction","erythromycin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:0FC9A1FC-0D72-4871-82DC-81A8C658E5A8","Orlistat may limit the fraction of propafenone available for absorption. In post marketing reports, abrupt cessation of orlistat in patients stabilized on propafenone has resulted in severe adverse events including convulsions, atrioventricular block and acute circulatory failure.","ncit:positive","ncit:Qualitative","orlistat","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","propafenone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
