z,Precipitant Type,Precipitant,Precipitant Annotator,Precipitant Span Start,Precipitant SpanEnd,Object Type,Object,Object Annotator,Metabolite,Object Span Start,Object Span End,Modality,Interaction Phrase Type,Interaction Phrase,Interaction Phrase Annotator,Interaction Phrase Span Start,Interaction Phrase Span End
package-insert-section-75.txt,Active ingredient,omeprazole ,consensus set annotator team,8402,8412,Metabolite,14-hydroxy-clarithromycin ,consensus set annotator team,clarithromycin ,8492,8517,Positive,Quantitative,"For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone.",consensus set annotator team,8523,8616
package-insert-section-75.txt,Active ingredient,omeprazole ,consensus set annotator team,8230,8240,Active ingredient,clarithromycin ,consensus set annotator team,,8133,8147,Positive,Qualitative,"For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone.",consensus set annotator team,8112,8192
package-insert-section-75.txt,Active ingredient,omeprazole ,consensus set annotator team,8402,8412,Active ingredient,clarithromycin ,consensus set annotator team,,8246,8260,Positive,Quantitative,"For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone.",consensus set annotator team,8266,8359
package-insert-section-76.txt,Active ingredient,cimetidine ,consensus set annotator team,100,110,Active ingredient,citalopram ,consensus set annotator team,,50,60,Positive,Quantitative,"In subjects who had received 21 days of 40 mg/day citalopram, combined administration of 400 mg/day cimetidine for 8 days resulted in an increase in citalopram AUC and Cmax of 43% and 39%, respectively.",consensus set annotator team,137,187
package-insert-section-77.txt,Active ingredient,digoxin ,consensus set annotator team,104,111,Active ingredient,citalopram ,consensus set annotator team,,89,99,Negative,Qualitative,"In subjects who had received 21 days of 40 mg/day citalopram, combined administration of citalopram and digoxin (single dose of 1 mg) did not significantly affect the pharmacokinetics of either citalopram or digoxin.",consensus set annotator team,134,183
package-insert-section-77.txt,Active ingredient,citalopram ,consensus set annotator team,89,99,Active ingredient,digoxin ,consensus set annotator team,,208,215,Negative,Qualitative,"In subjects who had received 21 days of 40 mg/day citalopram, combined administration of citalopram and digoxin (single dose of 1 mg) did not significantly affect the pharmacokinetics of either citalopram or digoxin.",consensus set annotator team,134,183
package-insert-section-78.txt,Active ingredient,Citalopram ,consensus set annotator team,229,239,Active ingredient,pimozide ,consensus set annotator team,,278,286,Negative,Qualitative,Citalopram did not alter the mean AUC or Cmax of pimozide.,consensus set annotator team,240,274
package-insert-section-79.txt,Active ingredient,citalopram ,consensus set annotator team,28,38,Active ingredient,warfarin ,consensus set annotator team,,90,98,Negative,Qualitative,"Administration of 40 mg/day citalopram for 21 days did not affect the pharmacokinetics of warfarin, a CYP3A4 substrate.",consensus set annotator team,51,86
package-insert-section-8.txt,Active ingredient,carbamazepine ,consensus set annotator team,5158,5171,Active ingredient,risperidone ,consensus set annotator team,,5218,5229,Positive,Qualitative,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone [see 7 DRUG INTERACTIONS].",consensus set annotator team,5230,5288
package-insert-section-8.txt,Active ingredient,phenytoin ,consensus set annotator team,5173,5182,Active ingredient,risperidone ,consensus set annotator team,,5218,5229,Positive,Qualitative,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone [see 7 DRUG INTERACTIONS].",consensus set annotator team,5230,5288
package-insert-section-8.txt,Active ingredient,rifampin ,consensus set annotator team,5184,5192,Active ingredient,risperidone ,consensus set annotator team,,5218,5229,Positive,Qualitative,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone [see 7 DRUG INTERACTIONS].",consensus set annotator team,5230,5288
package-insert-section-8.txt,Active ingredient,phenobarbital ,consensus set annotator team,5198,5211,Active ingredient,risperidone ,consensus set annotator team,,5218,5229,Positive,Qualitative,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone [see 7 DRUG INTERACTIONS].",consensus set annotator team,5230,5288
package-insert-section-80.txt,Active ingredient,citalopram ,consensus set annotator team,27,37,Active ingredient,ketoconazole ,consensus set annotator team,,50,62,Positive,Quantitative,"Combined administration of citalopram (40 mg) and ketoconazole (200 mg) decreased the Cmax and AUC of ketoconazole by 21% and 10%, respectively, and did not significantly affect the pharmacokinetics of citalopram.",consensus set annotator team,72,129
package-insert-section-80.txt,Active ingredient,ketoconazole ,consensus set annotator team,50,62,Active ingredient,citalopram ,consensus set annotator team,,27,37,Negative,Qualitative,"Combined administration of citalopram (40 mg) and ketoconazole (200 mg) decreased the Cmax and AUC of ketoconazole by 21% and 10%, respectively, and did not significantly affect the pharmacokinetics of citalopram.",consensus set annotator team,149,198
package-insert-section-81.txt,Active ingredient,citalopram ,consensus set annotator team,28,38,Active ingredient,metoprolol ,consensus set annotator team,,135,145,Positive,Quantitative,Administration of 40 mg/day citalopram for 22 days resulted in a two-fold increase in the plasma levels of the beta-adrenergic blocker metoprolol.,consensus set annotator team,51,103
package-insert-section-83.txt,Active ingredient,tacrine ,consensus set annotator team,20,27,Active ingredient,theophylline ,consensus set annotator team,,33,45,Positive,Quantitative,Coadministration of tacrine with theophylline increased theophylline elimination half-life and average plasma theophylline concentrations by approximately 2-fold.,consensus set annotator team,46,161
package-insert-section-84.txt,Active ingredient,Cimetidine ,consensus set annotator team,0,10,Active ingredient,tacrine ,consensus set annotator team,,41,48,Positive,Quantitative,"Cimetidine increased the Cmax and AUC of tacrine by approximately 54% and 64%, respectively.",consensus set annotator team,11,77
package-insert-section-85.txt,Active ingredient,fluvoxamine ,consensus set annotator team,83,94,Active ingredient,tacrine ,consensus set annotator team,,66,73,Positive,Quantitative,"In a study of 13 healthy, male volunteers, a single 40 mg dose of tacrine added to fluvoxamine 100 mg/day administered at steady-state was associated with five- and eight-fold increases in tacrine Cmax and AUC, respectively, compared to the administration of tacrine alone.",consensus set annotator team,155,209
package-insert-section-88.txt,Drug product,SEPTRA ,consensus set annotator team,0,6,Active ingredient,phenytoin ,consensus set annotator team,,45,54,Positive,Qualitative,SEPTRA may inhibit the hepatic metabolism of phenytoin.,consensus set annotator team,7,41
package-insert-section-88.txt,Drug product,SEPTRA ,consensus set annotator team,56,62,Active ingredient,phenytoin ,consensus set annotator team,,113,122,Positive,Quantitative,"SEPTRA, given at a common clinical dosage, increased the phenytoin half-life by 39% and decreased the phenytoin metabolic clearance rate by 27%.",consensus set annotator team,99,199
package-insert-section-9.txt,Active ingredient,pimozide ,consensus set annotator team,2392,2400,Active ingredient,fluvoxamine ,consensus set annotator team,,2303,2314,Positive,Qualitative,"A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.",consensus set annotator team,2278,2326
package-insert-section-9.txt,Active ingredient,warfarin ,consensus set annotator team,2402,2410,Active ingredient,fluvoxamine ,consensus set annotator team,,2303,2314,Positive,Qualitative,"A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.",consensus set annotator team,2278,2326
package-insert-section-9.txt,Active ingredient,theophylline ,consensus set annotator team,2412,2424,Active ingredient,fluvoxamine ,consensus set annotator team,,2303,2314,Positive,Qualitative,"A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.",consensus set annotator team,2278,2326
package-insert-section-9.txt,Active ingredient,omeprazole ,consensus set annotator team,2451,2461,Active ingredient,fluvoxamine ,consensus set annotator team,,2303,2314,Positive,Qualitative,"A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.",consensus set annotator team,2278,2326
package-insert-section-9.txt,Active ingredient,phenytoin ,consensus set annotator team,2466,2475,Active ingredient,fluvoxamine ,consensus set annotator team,,2303,2314,Positive,Qualitative,"A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin.",consensus set annotator team,2278,2326
package-insert-section-9.txt,Active ingredient,fluvoxamine ,consensus set annotator team,3105,3116,Active ingredient,lorazepam ,consensus set annotator team,,3197,3206,Negative,Qualitative,Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.)in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.,consensus set annotator team,3236,3278
package-insert-section-9.txt,Active ingredient,lorazepam ,consensus set annotator team,3197,3206,Active ingredient,fluvoxamine ,consensus set annotator team,,3105,3116,Negative,Qualitative,Lorazepam: A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.)in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction.,consensus set annotator team,3236,3278
